CATEGORIA;CÓDIGO ERP;PART NUMBER;FABRICANTE;TIPO DE MEDIÇÃO;DIÂMETRO DE MONTAGEM;POSIÇÃO DE MONTAGEM;CONEXÃO DO INSTRUMENTO;MATERIAL DO INVÓLUCRO;MATERIAL DOS INTERNOS;VISOR;CLASSE DE EXATIDÃO;UNIDADE DE LEITURA;FAIXA DE TRABALHO;ENCHIMENTO DE GLICERINA;CERTIFICADOS;TUBO SIFÃO;SELO DIAFRAGMA;CONTATO ELÉTRICO;VÁLVULA DE ISOLAMENTO;NCM;ESTOQUE;PREÇO;IMAGENS
MANÔMETRO;;126G.06224-0070KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;70/1000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0140KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;140/2000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0200KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;200/3000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0300KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;300/4500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0400KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;400/6000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0600KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;600/8500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0620KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;1000/15000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0700KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;700/10000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0001KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0002KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0003KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0004KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0006KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0007KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0010KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0014KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0016KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0020KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0025KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0028KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0040KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0070KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0100KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0140KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0200KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0300KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0400KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0600KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-0700KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-1000KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10016-1600KG/PSI;QUALITEC;RELATIVO;100MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0001KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0002KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0003KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0004KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0006KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0007KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0010KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0014KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0016KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0020KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0025KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0028KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0040KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0070KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0100KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0140KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0200KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0300KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0400KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0600KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-0700KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-1000KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.10056-1600KG/PSI;QUALITEC;RELATIVO;100MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0001KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0002KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0003KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0004KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0006KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0007KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0010KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0014KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0016KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0020KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0025KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0028KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0040KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0070KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0100KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0140KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0200KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0300KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0400KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0600KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-0700KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-1000KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11416-1600KG/PSI;QUALITEC;RELATIVO;114MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.11456-0001KG/PSI;QUALITEC;RELATIVO;114MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
